L1	L2	L3	ID	Function	EC	Gene	Count
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K00575	Chemotaxis protein methyltransferase CheR	2.1.1.80	cheR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K00575	Chemotaxis protein methyltransferase CheR	2.1.1.80	cheR	2
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	72
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	72
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	72
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	72
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	72
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	72
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	49
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	49
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	49
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	49
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00604	Methionyl-tRNA formyltransferase	2.1.2.9	MTFMT, fmt	17
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K00604	Methionyl-tRNA formyltransferase	2.1.2.9	MTFMT, fmt	17
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase	2.1.2.11	panB	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00609	Aspartate carbamoyltransferase catalytic subunit	2.1.3.2	pyrB, PYR2	15
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00609	Aspartate carbamoyltransferase catalytic subunit	2.1.3.2	pyrB, PYR2	15
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00611	Ornithine carbamoyltransferase	2.1.3.3	OTC, argF, argI	21
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K00615	Transketolase	2.2.1.1	E2.2.1.1, tktA, tktB	41
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K00615	Transketolase	2.2.1.1	E2.2.1.1, tktA, tktB	41
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of ansamycins [PATH:ko01051]	K00615	Transketolase	2.2.1.1	E2.2.1.1, tktA, tktB	41
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Lipid metabolism	Synthesis and degradation of ketone bodies [PATH:ko00072]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Organismal Systems	Digestive system	Fat digestion and absorption [PATH:ko04975]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00627	Pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	2.3.1.12	DLAT, aceF, pdhC	14
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00627	Pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	2.3.1.12	DLAT, aceF, pdhC	14
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00627	Pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	2.3.1.12	DLAT, aceF, pdhC	14
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	1
Metabolism	Lipid metabolism	alpha-Linolenic acid metabolism [PATH:ko00592]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	1
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	1
Metabolism	Metabolism of terpenoids and polyketides	Geraniol degradation [PATH:ko00281]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	1
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	1
Metabolism	Xenobiotics biodegradation and metabolism	Ethylbenzene degradation [PATH:ko00642]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K00638	Chloramphenicol O-acetyltransferase type B	2.3.1.28	catB	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00641	Homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	metX	4
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00641	Homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	metX	4
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00643	5-aminolevulinate synthase	2.3.1.37	E2.3.1.37, ALAS	1
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00643	5-aminolevulinate synthase	2.3.1.37	E2.3.1.37, ALAS	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00643	5-aminolevulinate synthase	2.3.1.37	E2.3.1.37, ALAS	1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K00645	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	fabD, MCAT, MCT1	1
Metabolism	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis [PATH:ko00333]	K00645	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	fabD, MCAT, MCT1	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00645	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	fabD, MCAT, MCT1	1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	fabH	12
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	fabH	12
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	97
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	97
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	97
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00661	Maltose O-acetyltransferase	2.3.1.79	maa	17
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	2.3.1.117	dapD	3
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00684	Leucyl/phenylalanyl-tRNA---protein transferase	2.3.2.6	aat	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00687	Penicillin-binding protein 2B		pbp2B, penA	44
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K00687	Penicillin-binding protein 2B		pbp2B, penA	44
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00687	Penicillin-binding protein 2B		pbp2B, penA	44
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00703	Starch synthase	2.4.1.21	glgA	6
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00703	Starch synthase	2.4.1.21	glgA	6
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00703	Starch synthase	2.4.1.21	glgA	6
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00756	Pyrimidine-nucleoside phosphorylase	2.4.2.2	pdp	54
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00758	Thymidine phosphorylase	2.4.2.4	deoA, TYMP	5
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K00758	Thymidine phosphorylase	2.4.2.4	deoA, TYMP	5
Human Diseases	Cancer: specific types	Bladder cancer [PATH:ko05219]	K00758	Thymidine phosphorylase	2.4.2.4	deoA, TYMP	5
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00759	Adenine phosphoribosyltransferase	2.4.2.7	APRT, apt	20
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00759	Adenine phosphoribosyltransferase	2.4.2.7	APRT, apt	20
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00761	Uracil phosphoribosyltransferase	2.4.2.9	upp, UPRT	20
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00763	Nicotinate phosphoribosyltransferase	6.3.4.21	pncB, NAPRT1	12
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	42
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	42
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	42
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00766	Anthranilate phosphoribosyltransferase	2.4.2.18	trpD	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00767	Nicotinate-nucleotide pyrophosphorylase (carboxylating)	2.4.2.19	nadC, QPRT	33
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00773	Queuine tRNA-ribosyltransferase	2.4.2.29	tgt	45
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase	2.1.1.177	rlmH	4
Genetic Information Processing	Translation	RNA transport [PATH:ko03013]	K00784	Ribonuclease Z	3.1.26.11	rnz	3
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00784	Ribonuclease Z	3.1.26.11	rnz	3
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00789	S-adenosylmethionine synthetase	2.5.1.6	metK	60
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	murA	53
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	murA	53
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	murA	53
Metabolism	Metabolism of terpenoids and polyketides	Zeatin biosynthesis [PATH:ko00908]	K00791	TRNA dimethylallyltransferase	2.5.1.75	miaA, TRIT1	13
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00791	TRNA dimethylallyltransferase	2.5.1.75	miaA, TRIT1	13
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00791	TRNA dimethylallyltransferase	2.5.1.75	miaA, TRIT1	13
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K00793	Riboflavin synthase	2.5.1.9	ribE, RIB5	2
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00795	Farnesyl diphosphate synthase	2.5.1.1 2.5.1.10	ispA	5
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00795	Farnesyl diphosphate synthase	2.5.1.1 2.5.1.10	ispA	5
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K00796	Dihydropteroate synthase	2.5.1.15	folP	3
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00797	Spermidine synthase	2.5.1.16	speE, SRM, SPE3	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00797	Spermidine synthase	2.5.1.16	speE, SRM, SPE3	1
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00797	Spermidine synthase	2.5.1.16	speE, SRM, SPE3	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00806	Undecaprenyl diphosphate synthase	2.5.1.31	uppS	16
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00806	Undecaprenyl diphosphate synthase	2.5.1.31	uppS	16
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00806	Undecaprenyl diphosphate synthase	2.5.1.31	uppS	16
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00812	Aspartate aminotransferase	2.6.1.1	aspB	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	17
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	17
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	17
Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	17
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	17
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K00821	Acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	argD	2
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00821	Acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	argD	2
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00821	Acetylornithine/N-succinyldiaminopimelate aminotransferase	2.6.1.11 2.6.1.17	argD	2
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00832	Aromatic-amino-acid transaminase	2.6.1.57	tyrB	1
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K00833	Adenosylmethionine---8-amino-7-oxononanoate aminotransferase	2.6.1.62	bioA	2
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00833	Adenosylmethionine---8-amino-7-oxononanoate aminotransferase	2.6.1.62	bioA	2
