protein	id	evalue	score
MP_BCQMy206___contig_1_fragment_3_319	VOG01397	8.5e-12	40.9
MP_QEQMy132961___contig_1_fragment_7_584	VOG21997	1.0000000000000001e-11	40.3
MP_BCQMy206___contig_1_fragment_3_318	VOG00973	2.2999999999999998e-11	40.0
GCA_001047465___contig_9_fragment_3_344	VOG03262	3.5999999999999984e-275	910.3
MP_LCAL0054___contig_1_fragment_4_356	VOG03262	3.5999999999999984e-275	910.3
MP_ATCC35311___contig_1_fragment_16_1396	VOG03262	3.5999999999999984e-275	910.3
GCA_000283975___contig_1_fragment_13_1292	VOG03262	3.5999999999999984e-275	910.3
MP_LCAL0054___contig_1_fragment_7_700	VOG24298	1.3999999999999996e-160	531.6
GCA_003462485___contig_15_fragment_1_34	VOG00120	1.5999999999999996e-147	488.5
MP_ATCC35311___contig_1_fragment_8_638	VOG00639	1.9999999999999992e-143	474.3
MP_LCAL0054___contig_1_fragment_15_1523	VOG00120	6.199999999999998e-141	466.7
GCA_000283975___contig_1_fragment_14_1366	VOG00120	6.199999999999998e-141	466.7
GCA_025728635___contig_33_fragment_1_16	VOG00120	6.199999999999998e-141	466.7
MP_LCAL0054___contig_1_fragment_7_720	VOG00824	3.399999999999999e-124	411.8
GCA_000283975___contig_1_fragment_5_539	VOG00824	1.4999999999999995e-121	403.0
MP_LCAL0054___contig_1_fragment_13_1244	VOG00824	1.4999999999999995e-121	403.0
GCA_001047555___contig_9_fragment_1_86	VOG00824	9.399999999999997e-113	374.0
GCA_001047465___contig_12_fragment_1_86	VOG00824	9.399999999999997e-113	374.0
MP_ATCC35311___contig_1_fragment_7_582	VOG00824	9.399999999999997e-113	374.0
MP_LCAL0054___contig_1_fragment_3_305	VOG00674	4.999999999999999e-109	361.1
MP_LCAL0054___contig_1_fragment_7_679	VOG00520	2.1999999999999994e-108	358.9
MP_LCAL0054___contig_1_fragment_7_698	VOG00674	4.9e-106	351.3
MP_ATCC35311___contig_1_fragment_4_445	VOG00029	5.699999999999999e-102	338.0
MP_ATCC35311___contig_1_fragment_8_628	VOG10295	1.4999999999999996e-93	308.3
MP_LCAL0054___contig_1_fragment_15_1524	VOG00398	4.099999999999999e-90	297.6
GCA_025728635___contig_33_fragment_1_17	VOG00398	4.099999999999999e-90	297.6
GCA_000283975___contig_1_fragment_14_1367	VOG00398	4.099999999999999e-90	297.6
MP_LCAL0054___contig_1_fragment_5_485	VOG13487	7.599999999999998e-90	297.9
MP_LCAL0054___contig_1_fragment_12_1192	VOG13487	1.2999999999999998e-89	297.1
GCA_003462485___contig_15_fragment_1_35	VOG00398	9.999999999999997e-87	286.4
MP_LCAL0054___contig_1_fragment_5_493	VOG04056	1.6e-81	270.5
MP_LCAL0054___contig_1_fragment_7_705	VOG00381	7.199999999999999e-80	264.5
MP_ATCC35311___contig_1_fragment_8_640	VOG01829	3.1999999999999996e-77	256.0
MP_LCAL0054___contig_1_fragment_7_706	VOG00213	9.499999999999997e-76	251.2
MP_LCAL0054___contig_1_fragment_5_482	VOG04497	8.399999999999998e-75	247.2
MP_LCAL0054___contig_1_fragment_12_1195	VOG04497	4.6e-74	244.7
MP_LCAL0054___contig_1_fragment_3_323	VOG00824	5.5999999999999996e-73	242.5
MP_LCAL0054___contig_1_fragment_3_298	VOG00523	7.199999999999999e-73	241.8
MP_LCAL0054___contig_1_fragment_12_1184	VOG04056	1.3999999999999996e-70	234.2
GCA_003462485___contig_15_fragment_1_2	VOG07103	1e-69	230.9
MP_LCAL0054___contig_1_fragment_3_306	VOG00724	2.1999999999999998e-66	220.6
GCA_025728615___contig_7_fragment_1_34	VOG00041	1.7e-65	217.4
MP_LCAL0054___contig_1_fragment_3_287	VOG00041	1.7e-65	217.4
GCA_000283975___contig_1_fragment_4_438	VOG00084	7.799999999999998e-64	212.4
MP_ATCC35311___contig_1_fragment_8_654	VOG00183	1.4999999999999996e-63	210.1
MP_ATCC35311___contig_1_fragment_5_459	VOG00084	1.4999999999999996e-63	211.4
MP_ATCC35311___contig_1_fragment_8_609	VOG00520	2.1999999999999997e-63	210.5
MP_LCAL0054___contig_1_fragment_5_450	VOG00041	3.0999999999999996e-61	203.4
GCA_003462485___contig_12_fragment_1_141	VOG01437	2.5999999999999995e-59	196.6
MP_ATCC35311___contig_1_fragment_8_655	VOG01075	5.799999999999999e-57	188.7
MP_LCAL0054___contig_1_fragment_7_707	VOG00686	1.4999999999999997e-56	188.4
MP_ATCC35311___contig_1_fragment_7_591	VOG02574	3.1e-56	186.8
MP_LCAL0054___contig_1_fragment_13_1237	VOG02574	3.1e-56	186.8
GCA_001047465___contig_12_fragment_1_77	VOG02574	3.1e-56	186.8
GCA_001047555___contig_9_fragment_1_77	VOG02574	3.1e-56	186.8
MP_ATCC35311___contig_1_fragment_3_339	VOG05855	9.300000000000001e-56	184.9
MP_LCAL0054___contig_1_fragment_3_329	VOG02574	5.399999999999999e-55	182.8
MP_ATCC35311___contig_1_fragment_8_656	VOG00452	7.1e-55	182.7
MP_LCAL0054___contig_1_fragment_7_682	VOG20253	8.2e-55	181.3
MP_LCAL0054___contig_1_fragment_7_721	VOG13479	2.5999999999999997e-54	180.1
MP_ATCC35311___contig_1_fragment_7_584	VOG13479	2.9999999999999995e-54	179.9
GCA_000283975___contig_1_fragment_5_540	VOG13479	7.799999999999999e-54	178.6
MP_LCAL0054___contig_1_fragment_13_1243	VOG13479	7.799999999999999e-54	178.6
GCA_001047465___contig_12_fragment_1_84	VOG13479	1.3e-53	177.8
GCA_001047555___contig_9_fragment_1_84	VOG13479	1.3e-53	177.8
MP_LCAL0054___contig_1_fragment_7_726	VOG02574	2.5e-53	177.3
MP_LCAL0054___contig_1_fragment_12_1168	VOG00041	3.8999999999999997e-53	176.8
MP_LCAL0054___contig_1_fragment_5_472	VOG21431	1.1999999999999999e-52	174.5
MP_LCAL0054___contig_1_fragment_3_324	VOG13479	1.4999999999999998e-52	174.4
MP_ATCC35311___contig_1_fragment_12_1022	VOG03321	1.1e-49	164.7
GCA_001047465___contig_9_fragment_6_721	VOG03321	1.1e-49	164.7
MP_LCAL0054___contig_1_fragment_5_474	VOG00404	1.2e-48	161.0
MP_LCAL0054___contig_1_fragment_12_1202	VOG00404	7.3e-48	158.4
MP_LCAL0054___contig_1_fragment_5_455	VOG10124	4.6e-46	153.3
MP_LCAL0054___contig_1_fragment_7_709	VOG00633	8.400000000000001e-46	152.9
MP_ATCC35311___contig_1_fragment_8_614	VOG10124	8.7e-46	152.4
MP_ATCC35311___contig_1_fragment_8_627	VOG10294	1.4e-45	150.3
MP_ATCC35311___contig_1_fragment_8_664	VOG02574	9.3e-45	149.2
GCA_025728695___contig_120_6	VOG00520	4.1e-44	147.0
GCA_001047465___contig_9_fragment_6_724	VOG12515	6.9e-44	145.5
MP_ATCC35311___contig_1_fragment_12_1019	VOG12515	6.9e-44	145.5
MP_LCAL0054___contig_1_fragment_12_1207	VOG11084	7.099999999999999e-44	145.3
MP_LCAL0054___contig_1_fragment_7_715	VOG00149	1.2999999999999998e-43	144.6
MP_ATCC35311___contig_1_fragment_8_652	VOG10276	1.3000000000000002e-42	141.6
MP_ATCC35311___contig_1_fragment_8_653	VOG21220	1.7e-42	141.4
MP_LCAL0054___contig_1_fragment_1_61	VOG09023	9.4e-42	138.3
GCA_000283975___contig_1_fragment_1_61	VOG09023	9.4e-42	138.3
GCA_000283975___contig_1_fragment_5_534	VOG00149	8.299999999999999e-41	135.5
MP_LCAL0054___contig_1_fragment_13_1249	VOG00149	8.299999999999999e-41	135.5
MP_ATCC35311___contig_1_fragment_7_577	VOG00149	1.2e-40	135.0
MP_LCAL0054___contig_1_fragment_7_675	VOG05855	1.4999999999999997e-40	134.9
MP_ATCC35311___contig_1_fragment_4_436	VOG09038	2.5e-40	134.0
GCA_001047465___contig_9_fragment_3_336	VOG00126	3.0999999999999997e-40	134.5
MP_ATCC35311___contig_1_fragment_16_1404	VOG00126	3.0999999999999997e-40	134.5
MP_LCAL0054___contig_1_fragment_4_348	VOG00126	3.0999999999999997e-40	134.5
GCA_000283975___contig_1_fragment_13_1301	VOG00126	3.0999999999999997e-40	134.5
MP_LCAL0054___contig_1_fragment_5_452	VOG03321	3.4e-40	133.7
GCA_001047465___contig_12_fragment_1_91	VOG00149	1.3e-39	131.6
GCA_001047555___contig_9_fragment_1_91	VOG00149	1.3e-39	131.6
GCA_000283975___contig_1_fragment_13_1293	VOG00313	3.1e-39	131.1
MP_LCAL0054___contig_1_fragment_4_355	VOG00313	3.1e-39	131.1
GCA_001047465___contig_9_fragment_3_343	VOG00313	3.3e-39	131.1
MP_ATCC35311___contig_1_fragment_16_1397	VOG00313	3.3e-39	131.1
MP_LCAL0054___contig_1_fragment_3_313	VOG03165	4.2e-39	130.4
MP_BCQMy206___contig_3_13	VOG10286	5.799999999999999e-39	130.0
MP_ONT63___contig_3_13	VOG10286	5.799999999999999e-39	130.0
GCA_025728675___contig_9_12	VOG10286	5.799999999999999e-39	130.0
MP_QEQMy133751___contig_3_13	VOG10286	5.799999999999999e-39	130.0
GCA_025728615___contig_14_10	VOG10286	5.799999999999999e-39	130.0
MP_ONT141___contig_3_13	VOG10286	5.799999999999999e-39	130.0
GCA_000283975___contig_1_fragment_5_523	VOG00385	1.6999999999999998e-38	128.1
MP_LCAL0054___contig_1_fragment_13_1260	VOG00385	1.6999999999999998e-38	128.1
MP_LCAL0054___contig_1_fragment_7_697	VOG24297	1.9e-38	128.2
MP_ATCC35311___contig_1_fragment_7_566	VOG00385	2.3999999999999997e-38	127.6
GCA_001047555___contig_9_fragment_1_103	VOG00385	2.3999999999999997e-38	127.6
GCA_001047465___contig_12_fragment_1_103	VOG00385	2.3999999999999997e-38	127.6
MP_ATCC35311___contig_1_fragment_8_665	VOG14094	6.500000000000001e-38	125.9
MP_LCAL0054___contig_1_fragment_12_1194	VOG00236	1.4e-37	125.8
MP_LCAL0054___contig_1_fragment_5_494	VOG01075	2.4e-37	124.4
MP_ATCC35311___contig_1_fragment_8_658	VOG18935	8.7e-37	122.8
MP_LCAL0054___contig_1_fragment_12_1183	VOG01075	1.3999999999999999e-36	121.8
MP_LCAL0054___contig_1_fragment_5_498	VOG18935	1.6999999999999998e-36	121.9
MP_LCAL0054___contig_1_fragment_3_288	VOG03321	1.9e-36	121.5
GCA_025728615___contig_7_fragment_1_35	VOG03321	1.9e-36	121.5
MP_LCAL0054___contig_1_fragment_5_458	VOG00572	3.2e-36	120.9
MP_LCAL0054___contig_1_fragment_12_1193	VOG03165	4.599999999999999e-36	120.5
MP_LCAL0054___contig_1_fragment_5_483	VOG00236	6.499999999999999e-36	120.3
MP_LCAL0054___contig_1_fragment_12_1206	VOG09746	8.699999999999999e-36	119.3
GCA_001047465___contig_12_fragment_1_87	VOG00097	1.6e-35	118.8
MP_LCAL0054___contig_1_fragment_12_1179	VOG18935	1.6e-35	118.6
MP_ATCC35311___contig_1_fragment_7_579	VOG01394	1.6999999999999999e-35	118.3
GCA_001047555___contig_9_fragment_1_89	VOG01394	1.6999999999999999e-35	118.3
GCA_001047465___contig_12_fragment_1_89	VOG01394	1.6999999999999999e-35	118.3
GCA_000283975___contig_1_fragment_5_536	VOG01394	1.6999999999999999e-35	118.3
MP_LCAL0054___contig_1_fragment_13_1247	VOG01394	1.6999999999999999e-35	118.3
GCA_001047555___contig_9_fragment_1_87	VOG00097	2.8999999999999997e-35	118.0
MP_ATCC35311___contig_1_fragment_7_581	VOG00097	2.8999999999999997e-35	118.0
MP_LCAL0054___contig_1_fragment_5_470	VOG00690	2.8999999999999997e-35	117.9
GCA_000283975___contig_1_fragment_5_547	VOG02574	4.4e-35	117.5
MP_LCAL0054___contig_1_fragment_13_1245	VOG00097	5e-35	117.2
MP_LCAL0054___contig_1_fragment_3_321	VOG02333	5e-35	117.1
GCA_000283975___contig_1_fragment_5_538	VOG00097	5e-35	117.2
MP_LCAL0054___contig_1_fragment_3_314	VOG00633	7.8e-35	116.8
MP_LCAL0054___contig_1_fragment_5_462	VOG00572	1.1000000000000002e-34	115.8
GCA_000283975___contig_1_fragment_13_1294	VOG14097	1.6e-34	115.0
MP_LCAL0054___contig_1_fragment_4_354	VOG14097	1.6e-34	115.0
MP_ATCC35311___contig_1_fragment_16_1398	VOG14097	1.6e-34	115.0
GCA_001047465___contig_9_fragment_3_342	VOG14097	1.6e-34	115.0
MP_ATCC35311___contig_1_fragment_3_347	VOG01181	1.7e-34	115.7
MP_LCAL0054___contig_1_fragment_7_680	VOG01190	1.7e-34	115.3
GCA_025728675___contig_9_4	VOG00520	1.8999999999999998e-34	115.1
MP_QEQMy133751___contig_3_7	VOG00520	1.8999999999999998e-34	115.1
GCA_025728615___contig_14_18	VOG00520	1.8999999999999998e-34	115.1
MP_BCQMy206___contig_3_7	VOG00520	1.8999999999999998e-34	115.1
MP_ONT63___contig_3_7	VOG00520	1.8999999999999998e-34	115.1
MP_ONT141___contig_3_7	VOG00520	1.8999999999999998e-34	115.1
MP_LCAL0054___contig_1_fragment_7_719	VOG00097	2.4e-34	114.9
MP_LCAL0054___contig_1_fragment_7_712	VOG01134	9.6e-34	111.6
MP_ATCC35311___contig_1_fragment_8_620	VOG00690	2e-33	111.9
MP_LCAL0054___contig_1_fragment_7_717	VOG01394	2.3e-33	111.3
MP_LCAL0054___contig_1_fragment_7_686	VOG03676	2.9999999999999998e-33	110.7
MP_LCAL0054___contig_1_fragment_7_695	VOG01036	7.399999999999999e-33	110.1
MP_LCAL0054___contig_1_fragment_12_1201	VOG01162	8.199999999999999e-33	109.4
MP_LCAL0054___contig_1_fragment_7_696	VOG12256	8.5e-33	109.6
MP_LCAL0054___contig_1_fragment_5_475	VOG01162	9.2e-33	109.2
GCA_025728635___contig_33_fragment_1_15	VOG01127	1.1e-32	108.5
GCA_000283975___contig_1_fragment_14_1365	VOG01127	1.1e-32	108.5
MP_LCAL0054___contig_1_fragment_15_1522	VOG01127	1.1e-32	108.5
MP_LCAL0054___contig_1_fragment_12_1187	VOG01397	2.3999999999999999e-32	107.9
MP_ATCC35311___contig_1_fragment_8_647	VOG01375	3.8999999999999996e-32	106.4
MP_ATCC35311___contig_1_fragment_8_621	VOG00232	8.3e-32	106.0
MP_LCAL0054___contig_1_fragment_7_718	VOG02632	1.2e-31	105.5
MP_ATCC35311___contig_1_fragment_8_631	VOG00065	1.9999999999999997e-31	104.3
MP_LCAL0054___contig_1_fragment_12_1205	VOG00232	5.6e-31	103.3
MP_LCAL0054___contig_1_fragment_5_490	VOG01397	6.799999999999999e-31	103.2
MP_LCAL0054___contig_1_fragment_5_471	VOG00232	1.2e-30	102.1
MP_ATCC35311___contig_1_fragment_8_648	VOG00870	1.3e-30	101.7
MP_LCAL0054___contig_1_fragment_7_710	VOG00186	3.1e-30	101.3
MP_ATCC35311___contig_1_fragment_8_634	VOG02869	7e-30	100.8
GCA_003462485___contig_15_fragment_1_33	VOG01127	9.300000000000001e-30	99.0
GCA_000283975___contig_1_fragment_8_751	VOG07964	1.3e-29	99.0
GCA_025728645___contig_46_fragment_1_15	VOG07964	1.3e-29	99.0
MP_ATCC35311___contig_1_fragment_11_860	VOG07964	1.3e-29	99.0
MP_LCAL0054___contig_1_fragment_9_984	VOG07964	1.3e-29	99.0
MP_LCAL0054___contig_1_fragment_3_301	VOG00519	1.8000000000000002e-29	99.0
MP_LCAL0054___contig_1_fragment_5_495	VOG00452	2.1e-29	98.6
MP_ATCC35311___contig_1_fragment_4_442	VOG09038	3.7e-29	97.0
MP_LCAL0054___contig_1_fragment_5_453	VOG20253	4.9000000000000004e-29	96.9
MP_LCAL0054___contig_1_fragment_12_1182	VOG00452	5.5e-29	97.3
MP_LCAL0054___contig_1_fragment_13_1246	VOG02632	8.200000000000001e-29	96.2
GCA_000283975___contig_1_fragment_5_537	VOG02632	8.200000000000001e-29	96.2
MP_LCAL0054___contig_1_fragment_5_484	VOG03165	9.000000000000001e-29	96.6
MP_LCAL0054___contig_1_fragment_12_1173	VOG23273	3.3999999999999996e-28	94.1
MP_ATCC35311___contig_1_fragment_7_569	VOG00459	4e-28	94.3
GCA_001047555___contig_9_fragment_1_100	VOG00459	4e-28	94.3
GCA_001047465___contig_12_fragment_1_100	VOG00459	4e-28	94.3
MP_LCAL0054___contig_1_fragment_13_1257	VOG00459	4e-28	94.3
GCA_000283975___contig_1_fragment_5_526	VOG00459	4e-28	94.3
GCA_003462485___contig_15_fragment_1_25	VOG01036	1.1000000000000001e-27	93.1
MP_ATCC35311___contig_1_fragment_8_646	VOG04818	1.1999999999999998e-27	92.4
MP_ATCC35311___contig_1_fragment_8_612	VOG02771	1.7e-27	92.6
GCA_001047555___contig_9_fragment_1_88	VOG02632	2.5e-27	91.2
MP_ATCC35311___contig_1_fragment_7_580	VOG02632	2.5e-27	91.2
GCA_001047465___contig_12_fragment_1_88	VOG02632	2.5e-27	91.2
MP_LCAL0054___contig_1_fragment_3_311	VOG09810	2.5999999999999998e-27	92.4
MP_LCAL0054___contig_1_fragment_12_1221	VOG20253	4.6e-27	90.4
MP_LCAL0054___contig_1_fragment_3_316	VOG23090	5.4e-27	90.0
MP_LCAL0054___contig_1_fragment_5_504	VOG23273	2.2e-26	88.1
MP_LCAL0054___contig_1_fragment_7_714	VOG00743	2.5e-26	88.1
MP_LCAL0054___contig_1_fragment_7_684	VOG10124	2.7999999999999995e-26	88.8
MP_LCAL0054___contig_1_fragment_12_1196	VOG00687	3e-26	88.0
MP_LCAL0054___contig_1_fragment_5_481	VOG00687	1.2e-25	86.0
MP_ATCC35311___contig_1_fragment_11_868	VOG09424	2.4e-25	84.5
GCA_000283975___contig_1_fragment_8_758	VOG09424	2.4e-25	84.5
GCA_025728645___contig_46_fragment_1_22	VOG09424	2.4e-25	84.5
MP_LCAL0054___contig_1_fragment_9_977	VOG09424	2.4e-25	84.5
MP_LCAL0054___contig_1_fragment_12_1199	VOG00361	3e-25	85.2
MP_ATCC35311___contig_1_fragment_8_619	VOG10469	4.8e-25	84.6
GCA_001047465___contig_12_fragment_2_135	VOG00935	1.3e-24	82.6
GCA_001047555___contig_9_fragment_2_135	VOG00935	1.3e-24	82.6
MP_LCAL0054___contig_1_fragment_5_469	VOG10469	1.7e-24	82.8
MP_LCAL0054___contig_1_fragment_7_711	VOG00283	1.8e-24	81.8
MP_LCAL0054___contig_1_fragment_3_302	VOG03001	8.7e-24	79.2
MP_ATCC35311___contig_1_fragment_8_624	VOG00404	1.6000000000000002e-23	79.6
MP_LCAL0054___contig_1_fragment_7_716	VOG01394	2.4999999999999998e-23	78.5
MP_ATCC35311___contig_1_fragment_8_626	VOG00098	3.1e-23	78.6
MP_QEQMy133751___contig_3_18	VOG01473	3.6e-23	77.6
GCA_001047545___contig_4_6	VOG01473	3.6e-23	77.6
MP_ATCC35311___contig_1_fragment_8_649	VOG01483	3.7e-23	78.3
MP_ATCC35311___contig_1_fragment_7_578	VOG00446	3.9e-23	78.1
GCA_000283975___contig_1_fragment_5_535	VOG00446	3.9e-23	78.1
GCA_001047465___contig_12_fragment_1_90	VOG00446	3.9e-23	78.1
MP_LCAL0054___contig_1_fragment_13_1248	VOG00446	3.9e-23	78.1
GCA_001047555___contig_9_fragment_1_90	VOG00446	3.9e-23	78.1
MP_ONT63___contig_3_17	VOG01473	4.3e-23	77.4
MP_BCQMy206___contig_3_17	VOG01473	4.3e-23	77.4
MP_ONT141___contig_3_17	VOG01473	4.3e-23	77.4
GCA_025728675___contig_9_16	VOG01473	4.9e-23	77.2
GCA_025728615___contig_14_6	VOG01473	4.9e-23	77.2
GCA_025728615___contig_14_17	VOG19011	5.4e-23	77.3
MP_ONT63___contig_3_8	VOG19011	5.4e-23	77.3
MP_ONT141___contig_3_8	VOG19011	5.4e-23	77.3
MP_BCQMy206___contig_3_8	VOG19011	5.4e-23	77.3
GCA_025728675___contig_9_5	VOG19011	5.4e-23	77.3
MP_QEQMy133751___contig_3_8	VOG19011	5.4e-23	77.3
MP_ATCC35311___contig_1_fragment_8_632	VOG00188	6.3e-23	77.4
MP_LCAL0054___contig_1_fragment_5_488	VOG03575	1.5e-22	76.0
GCA_003462485___contig_15_fragment_1_16	VOG00935	2.2e-22	75.2
MP_LCAL0054___contig_1_fragment_12_1189	VOG03575	2.3e-22	75.4
GCA_003462485___contig_12_fragment_1_139	VOG00149	5.3e-22	74.3
GCA_003462485___contig_15_fragment_1_24	VOG04038	6.3e-22	73.7
MP_LCAL0054___contig_1_fragment_7_713	VOG00973	9.699999999999999e-22	73.6
MP_LCAL0054___contig_1_fragment_5_480	VOG00962	2.2e-21	72.3
MP_LCAL0054___contig_1_fragment_7_702	VOG00188	4.0000000000000004e-21	71.6
MP_LCAL0054___contig_1_fragment_12_1197	VOG00962	6.2000000000000004e-21	70.8
MP_ATCC35311___contig_1_fragment_8_663	VOG01434	6.6e-21	70.7
GCA_003462485___contig_15_fragment_1_28	VOG09424	2.0000000000000002e-20	68.3
MP_LCAL0054___contig_1_fragment_7_725	VOG01434	2.6000000000000002e-20	68.7
MP_LCAL0054___contig_1_fragment_3_328	VOG01434	2.6000000000000002e-20	68.7
MP_LCAL0054___contig_1_fragment_7_704	VOG02869	5e-20	68.7
GCA_000283975___contig_1_fragment_5_529	VOG00188	5.099999999999999e-20	68.0
MP_LCAL0054___contig_1_fragment_13_1254	VOG00188	5.099999999999999e-20	68.0
MP_LCAL0054___contig_1_fragment_13_1238	VOG01434	6.3e-20	67.5
GCA_000283975___contig_1_fragment_5_545	VOG01434	6.3e-20	67.5
GCA_001047465___contig_12_fragment_1_78	VOG01434	6.3e-20	67.5
GCA_001047555___contig_9_fragment_1_78	VOG01434	6.3e-20	67.5
MP_ATCC35311___contig_1_fragment_7_590	VOG01434	6.3e-20	67.5
MP_ATCC35311___contig_1_fragment_7_576	VOG00743	7.8e-20	67.1
MP_LCAL0054___contig_1_fragment_3_289	VOG00361	1.2999999999999998e-19	66.7
GCA_025728615___contig_7_fragment_1_36	VOG00361	1.2999999999999998e-19	66.7
MP_LCAL0054___contig_1_fragment_5_506	VOG14226	1.5e-19	65.6
MP_LCAL0054___contig_1_fragment_3_309	VOG00679	2.5e-19	65.4
MP_LCAL0054___contig_1_fragment_12_1174	VOG01434	3.1e-19	65.3
GCA_003462485___contig_15_fragment_1_29	VOG09424	3.3999999999999997e-19	64.2
MP_LCAL0054___contig_1_fragment_5_503	VOG01434	3.5e-19	65.1
GCA_000283975___contig_1_fragment_5_533	VOG00743	3.6e-19	65.0
GCA_001047465___contig_12_fragment_1_92	VOG00743	3.6e-19	65.0
GCA_001047555___contig_9_fragment_1_92	VOG00743	3.6e-19	65.0
MP_LCAL0054___contig_1_fragment_13_1250	VOG00743	3.6e-19	65.0
MP_ATCC35311___contig_1_fragment_16_1402	VOG01833	7.3e-19	64.2
GCA_001047465___contig_9_fragment_3_338	VOG01833	7.3e-19	64.2
MP_LCAL0054___contig_1_fragment_4_350	VOG01833	7.5e-19	64.2
GCA_000283975___contig_1_fragment_13_1299	VOG01833	7.5e-19	64.2
GCA_025728675___contig_50_fragment_1_24	VOG00098	1.6e-18	63.3
GCA_001047515___contig_4_fragment_1_23	VOG00098	2.2000000000000002e-18	62.8
GCA_000283975___contig_1_fragment_5_546	VOG02574	2.5e-18	62.5
GCA_001047405___contig_6_fragment_4_149	VOG00098	5.7000000000000005e-18	61.5
MP_LCAL0054___contig_1_fragment_3_299	VOG00399	6.4e-18	60.6
MP_LCAL0054___contig_1_fragment_3_290	VOG02771	1.3e-17	60.5
GCA_025728615___contig_7_fragment_1_37	VOG02771	1.3e-17	60.5
MP_LCAL0054___contig_1_fragment_3_312	VOG00236	1.7000000000000002e-17	59.8
GCA_000283975___contig_1_fragment_14_1364	VOG00051	2.1e-17	59.1
MP_LCAL0054___contig_1_fragment_15_1521	VOG00051	2.1e-17	59.1
GCA_001047465___contig_9_fragment_6_719	VOG04176	2.1e-17	59.3
GCA_000283975___contig_1_fragment_1_60	VOG02771	2.1e-17	59.8
MP_LCAL0054___contig_1_fragment_1_60	VOG02771	2.1e-17	59.8
GCA_025728635___contig_33_fragment_1_14	VOG00051	2.1e-17	59.1
MP_ATCC35311___contig_1_fragment_12_1024	VOG04176	2.1e-17	59.3
MP_LCAL0054___contig_1_fragment_5_487	VOG00066	2.3e-17	58.9
MP_ATCC35311___contig_1_fragment_8_610	VOG18091	2.7e-17	59.2
MP_LCAL0054___contig_1_fragment_12_1176	VOG00146	3.6e-17	57.6
MP_LCAL0054___contig_1_fragment_5_501	VOG00146	7.3e-17	56.6
GCA_001047545___contig_4_1	VOG10286	7.6e-17	57.5
MP_LCAL0054___contig_1_fragment_7_708	VOG02615	3e-16	56.6
GCA_025728675___contig_50_fragment_1_16	VOG00806	3.7999999999999996e-16	54.3
GCA_001047515___contig_4_fragment_1_32	VOG00806	3.7999999999999996e-16	54.3
GCA_001047405___contig_6_fragment_4_158	VOG00806	3.7999999999999996e-16	54.3
GCA_025728695___contig_95_8	VOG00806	3.7999999999999996e-16	54.3
MP_ATCC35311___contig_1_fragment_8_607	VOG00520	4e-16	54.7
MP_ATCC35311___contig_1_fragment_8_661	VOG00146	4.6e-16	54.1
MP_ATCC35311___contig_1_fragment_8_608	VOG00520	7.7e-16	53.7
MP_LCAL0054___contig_1_fragment_3_307	VOG00188	8.300000000000001e-16	54.3
GCA_003462485___contig_12_fragment_1_127	VOG00468	9.800000000000001e-16	53.9
MP_LCAL0054___contig_1_fragment_3_317	VOG23091	1.9999999999999998e-15	53.0
MP_ATCC35311___contig_1_fragment_4_440	VOG02771	2.6e-15	53.0
MP_LCAL0054___contig_1_fragment_12_1190	VOG00066	2.8e-15	52.2
MP_LCAL0054___contig_1_fragment_3_315	VOG23089	5.2e-15	51.4
GCA_003462485___contig_15_fragment_1_42	VOG02771	8.8e-15	51.3
MP_LCAL0054___contig_1_fragment_5_486	VOG00181	1.3999999999999999e-14	49.8
GCA_000283975___contig_1_fragment_4_434	VOG03824	2.7000000000000005e-14	49.2
MP_ATCC35311___contig_1_fragment_5_455	VOG03824	3.9e-14	48.6
MP_LCAL0054___contig_1_fragment_12_1172	VOG14094	5.400000000000001e-14	48.1
GCA_001047405___contig_6_fragment_4_163	VOG01073	6.7e-14	47.4
GCA_003462485___contig_15_fragment_1_32	VOG00051	9.2e-14	47.4
MP_LCAL0054___contig_1_fragment_5_502	VOG00192	1.1e-13	47.1
GCA_001047465___contig_12_fragment_2_132	VOG20545	1.1e-13	46.3
GCA_001047555___contig_9_fragment_2_132	VOG20545	1.1e-13	46.3
MP_ATCC35311___contig_1_fragment_8_611	VOG01271	1.4e-13	46.9
MP_LCAL0054___contig_1_fragment_12_1191	VOG00181	1.8000000000000002e-13	46.2
MP_LCAL0054___contig_1_fragment_7_724	VOG00192	2.1e-13	46.2
MP_LCAL0054___contig_1_fragment_3_327	VOG00192	2.1e-13	46.2
